"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57741364";"10";"1605612";"";"";"69241";"15";"TÉCNICO";"";"Sala 06";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T5 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/02/02 10:35:24.903000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741365";"01";"1605612";"";"";"69242";"15";"TÉCNICO";"";"Sala 06";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T6 (16/09/2024 - 01/02/2025)";"2";"1";"REGULAR";"false";"2025/02/02 10:46:38.518000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741366";"03";"2453213";"";"";"69243";"15";"TÉCNICO";"";"Sala 06";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T1 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/28 14:42:52.556000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741367";"03";"2453213";"";"";"69245";"15";"TÉCNICO";"";"Sala 06";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T2 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/28 14:44:03.629000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741368";"04";"1605612";"";"";"69243";"15";"TÉCNICO";"";"Sala 06";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T6 (16/09/2024 - 01/02/2025)";"";"1";"REGULAR";"false";"2025/02/02 10:49:36.495000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741369";"05";"1605612";"";"";"69243";"15";"TÉCNICO";"";"Sala 06";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T2 (16/09/2024 - 01/02/2025)";"";"1";"REGULAR";"false";"2025/02/02 10:48:11.513000000";"false";"";"17";"CONSOLIDADA";"";"Presencial"
"57741370";"06";"1605612";"";"";"69243";"15";"TÉCNICO";"";"Sala 06";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T5 (16/09/2024 - 01/02/2025)";"2";"1";"REGULAR";"false";"2025/02/02 10:50:43.761000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741371";"02";"1605612";"";"";"69242";"15";"TÉCNICO";"";"Sala 06";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"6M5 (16/09/2024 - 01/02/2025)";"";"1";"REGULAR";"false";"2025/02/02 10:38:49.751000000";"false";"";"19";"CONSOLIDADA";"";"Presencial"
"57741372";"11";"1059038";"";"";"69241";"15";"TÉCNICO";"";"Sala 05";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3M2 (16/09/2024 - 01/02/2025)";"2";"1";"REGULAR";"false";"2025/02/01 05:14:42.541000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741373";"12";"1059038";"";"";"69241";"15";"TÉCNICO";"";"Sala 05";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2M4 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/02/01 05:11:42.906000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741374";"13";"1059038";"";"";"69241";"15";"TÉCNICO";"";"Sala 05";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3M5 (16/09/2024 - 01/02/2025)";"";"1";"REGULAR";"false";"2025/02/01 05:18:51.498000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741375";"04";"1059038";"";"";"69245";"15";"TÉCNICO";"";"Sala 05";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2M3 (16/09/2024 - 01/02/2025)";"";"1";"REGULAR";"false";"2025/02/01 05:25:02.121000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741376";"01";"1059038";"";"";"78008";"30";"TÉCNICO";"";"Sala 05";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T56 (16/09/2024 - 01/02/2025)";"0";"10";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57741377";"14";"2432978";"";"";"69241";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T2 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/29 16:53:42.939000000";"false";"";"15";"CONSOLIDADA";"";"Presencial"
"57741378";"15";"2432978";"";"";"69241";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T2 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/29 16:52:55.074000000";"false";"";"16";"CONSOLIDADA";"";"Presencial"
"57741379";"16";"2432978";"";"";"69241";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T4 (16/09/2024 - 01/02/2025)";"0";"1";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57741380";"07";"2432978";"";"";"69243";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T3 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/29 16:59:09.918000000";"false";"";"14";"CONSOLIDADA";"";"Presencial"
"57741381";"08";"2432978";"";"";"69243";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T4 (16/09/2024 - 01/02/2025)";"2";"1";"REGULAR";"false";"2025/01/29 17:00:15.840000000";"false";"";"14";"CONSOLIDADA";"";"Presencial"
"57741382";"09";"2432978";"";"";"69243";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T3 (16/09/2024 - 01/02/2025)";"";"1";"REGULAR";"false";"2025/01/29 16:58:12.096000000";"false";"";"17";"CONSOLIDADA";"";"Presencial"
"57741383";"10";"1235355";"";"";"69243";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T3 (16/09/2024 - 01/02/2025)";"0";"1";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57741384";"11";"2432978";"";"";"69243";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T5 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/29 16:55:15.747000000";"false";"";"15";"CONSOLIDADA";"";"Presencial"
"57741385";"12";"2432978";"";"";"69243";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T6 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/29 16:57:20.639000000";"false";"";"15";"CONSOLIDADA";"";"Presencial"
"57741386";"05";"2432978";"";"";"69245";"15";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T5 (16/09/2024 - 01/02/2025)";"0";"1";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57741387";"01";"2432978";"";"";"73795";"30";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T23 (16/09/2024 - 01/02/2025)";"0";"2";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57741388";"01";"2432978";"";"";"73797";"30";"TÉCNICO";"";"Sala Z1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T45 (16/09/2024 - 01/02/2025)";"2";"2";"REGULAR";"false";"2025/01/29 16:50:47.682000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
"57741389";"17";"2265109";"";"";"69241";"15";"TÉCNICO";"";"Sala K1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T1 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/02/03 15:40:43.095000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741390";"13";"2265109";"";"";"69243";"15";"TÉCNICO";"";"Sala K1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T2 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/02/03 15:40:19.164000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741391";"18";"1422519";"";"";"69241";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T2 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/31 09:24:22.719000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741392";"19";"1422519";"";"";"69241";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T3 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/31 13:28:00.441000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741393";"20";"1422519";"";"";"69241";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T6 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/02/14 17:09:14.621000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741394";"21";"1422519";"";"";"69241";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T6 (16/09/2024 - 01/02/2025)";"0";"1";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57741395";"22";"1422519";"";"";"69241";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T1 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/31 13:18:16.833000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741396";"14";"1422519";"";"";"69243";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T5 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/31 09:40:46.983000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741397";"06";"1422519";"";"";"69245";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T6 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/31 09:42:43.494000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741398";"07";"1280456";"";"";"69245";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T5 (16/09/2024 - 01/02/2025)";"0";"1";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57741399";"23";"1280456";"";"";"69241";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T6 (16/09/2024 - 01/02/2025)";"0";"1";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57741400";"24";"1280456";"";"";"69241";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T2 (16/09/2024 - 01/02/2025)";"";"1";"REGULAR";"false";"2025/01/31 17:01:57.538000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741401";"25";"1280456";"";"";"69241";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T3 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/31 17:09:18.020000000";"false";"";"17";"CONSOLIDADA";"";"Presencial"
"57741402";"26";"1280456";"";"";"69241";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T5 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/31 16:54:32.353000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741403";"15";"1280456";"";"";"69243";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T5 (16/09/2024 - 01/02/2025)";"0";"1";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57741404";"16";"1280456";"";"";"69243";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T4 (16/09/2024 - 01/02/2025)";"2";"1";"REGULAR";"false";"2025/01/31 17:22:17.697000000";"false";"";"17";"CONSOLIDADA";"";"Presencial"
"57741405";"17";"1280456";"";"";"69243";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T2 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/31 17:27:52.604000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741406";"18";"1280456";"";"";"69243";"15";"TÉCNICO";"";"Sala W";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T3 (16/09/2024 - 01/02/2025)";"1";"1";"REGULAR";"false";"2025/01/31 17:15:24.884000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57741407";"19";"1087389";"";"";"69243";"15";"TÉCNICO";"";"Sala Y";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T5 (16/09/2024 - 01/02/2025)";"";"1";"REGULAR";"false";"2025/02/01 17:20:49.110000000";"false";"";"7";"CONSOLIDADA";"";"Presencial"
"57741408";"01";"2735266";"";"";"79239";"60";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/08/01 00:00:00.000";"2024/09/06 00:00:00.000";"56M23  56T234";"21";"24";"REGULAR";"false";"2024/12/27 14:32:17.356000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57741408";"01";"1529290";"";"";"79239";"60";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/08/01 00:00:00.000";"2024/09/06 00:00:00.000";"56M23  56T234";"21";"24";"REGULAR";"false";"2024/12/27 14:32:17.356000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57741409";"01";"2696718";"";"Ocorrerá em formato presencial com participação de professores de forma híbrida.";"44000";"45";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/15 00:00:00.000";"2024/10/10 00:00:00.000";"5M123456";"10";"25";"REGULAR";"false";"2024/11/18 20:46:51.638000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57741409";"01";"";"73048";"Ocorrerá em formato presencial com participação de professores de forma híbrida.";"44000";"45";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/15 00:00:00.000";"2024/10/10 00:00:00.000";"5M123456";"10";"25";"REGULAR";"false";"2024/11/18 20:46:51.638000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57741409";"01";"";"73047";"Ocorrerá em formato presencial com participação de professores de forma híbrida.";"44000";"45";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/15 00:00:00.000";"2024/10/10 00:00:00.000";"5M123456";"10";"25";"REGULAR";"false";"2024/11/18 20:46:51.638000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57741409";"01";"";"73051";"Ocorrerá em formato presencial com participação de professores de forma híbrida.";"44000";"45";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/15 00:00:00.000";"2024/10/10 00:00:00.000";"5M123456";"10";"25";"REGULAR";"false";"2024/11/18 20:46:51.638000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57741410";"01";"347635";"";"";"58895";"45";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/20 00:00:00.000";"2024/12/03 00:00:00.000";"3T2345";"6";"25";"REGULAR";"false";"2025/03/06 14:05:34.034000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57741410";"01";"1214075";"";"";"58895";"45";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/20 00:00:00.000";"2024/12/03 00:00:00.000";"3T2345";"6";"25";"REGULAR";"false";"2025/03/06 14:05:34.034000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57741411";"01";"2379141";"";"";"44731";"45";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/09/03 00:00:00.000";"2024/11/19 00:00:00.000";"3T23456";"11";"25";"REGULAR";"false";"2025/01/31 16:05:15.540000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57741412";"01";"3578073";"";"";"58893";"30";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/29 00:00:00.000";"2024/11/28 00:00:00.000";"5T2345";"17";"25";"REGULAR";"false";"2024/12/06 09:59:31.845000000";"false";"";"48";"CONSOLIDADA";"";"Presencial"
"57741412";"01";"1299781";"";"";"58893";"30";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/29 00:00:00.000";"2024/11/28 00:00:00.000";"5T2345";"17";"25";"REGULAR";"false";"2024/12/06 09:59:31.845000000";"false";"";"48";"CONSOLIDADA";"";"Presencial"
"57741413";"01";"1506238";"";"";"44713";"45";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/16 00:00:00.000";"2024/09/13 00:00:00.000";"6M23456  6T23456";"13";"25";"REGULAR";"false";"2025/03/13 00:03:56.030000000";"false";"";"50";"CONSOLIDADA";"";"Presencial"
"57741413";"01";"2882013";"";"";"44713";"45";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/16 00:00:00.000";"2024/09/13 00:00:00.000";"6M23456  6T23456";"13";"25";"REGULAR";"false";"2025/03/13 00:03:56.030000000";"false";"";"50";"CONSOLIDADA";"";"Presencial"
"57741415";"01";"1552864";"";"";"58889";"60";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/12 00:00:00.000";"2024/11/18 00:00:00.000";"2T23456";"21";"25";"REGULAR";"false";"2025/03/15 16:19:20.654000000";"false";"";"75";"CONSOLIDADA";"";"Presencial"
"57741415";"01";"1054749";"";"";"58889";"60";"STRICTO SENSU";"";"Departamento de enfermagem";"2024";"2";"2024/08/12 00:00:00.000";"2024/11/18 00:00:00.000";"2T23456";"21";"25";"REGULAR";"false";"2025/03/15 16:19:20.654000000";"false";"";"75";"CONSOLIDADA";"";"Presencial"
"57741416";"01";"1999246";"";"Em caráter remoto com a parceria com a UFMS:

link: https://meet.google.com/tph-coiv-c";"58888";"45";"STRICTO SENSU";"";"Remoto  link: https://meet.google.com/tph-coiv-c";"2024";"2";"2024/09/04 00:00:00.000";"2024/12/04 00:00:00.000";"4T2345";"28";"30";"REGULAR";"false";"2024/12/10 15:25:09.180000000";"false";"";"48";"CONSOLIDADA";"";"Presencial"
"57741416";"01";"1220598";"";"Em caráter remoto com a parceria com a UFMS:

link: https://meet.google.com/tph-coiv-c";"58888";"45";"STRICTO SENSU";"";"Remoto  link: https://meet.google.com/tph-coiv-c";"2024";"2";"2024/09/04 00:00:00.000";"2024/12/04 00:00:00.000";"4T2345";"28";"30";"REGULAR";"false";"2024/12/10 15:25:09.180000000";"false";"";"48";"CONSOLIDADA";"";"Presencial"
"57741416";"01";"";"73050";"Em caráter remoto com a parceria com a UFMS:

link: https://meet.google.com/tph-coiv-c";"58888";"45";"STRICTO SENSU";"";"Remoto  link: https://meet.google.com/tph-coiv-c";"2024";"2";"2024/09/04 00:00:00.000";"2024/12/04 00:00:00.000";"4T2345";"28";"30";"REGULAR";"false";"2024/12/10 15:25:09.180000000";"false";"";"48";"CONSOLIDADA";"";"Presencial"
"57741418";"01";"";"71621";"";"73888";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/10/10 00:00:00.000";"2024/10/25 00:00:00.000";"34M12345  34T123456";"28";"34";"REGULAR";"false";"2024/12/16 11:23:53.357000000";"false";"";"44";"CONSOLIDADA";"";"Presencial"
"57741418";"01";"3325430";"";"";"73888";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/10/10 00:00:00.000";"2024/10/25 00:00:00.000";"34M12345  34T123456";"28";"34";"REGULAR";"false";"2024/12/16 11:23:53.357000000";"false";"";"44";"CONSOLIDADA";"";"Presencial"
"57741418";"01";"2580109";"";"";"73888";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/10/10 00:00:00.000";"2024/10/25 00:00:00.000";"34M12345  34T123456";"28";"34";"REGULAR";"false";"2024/12/16 11:23:53.357000000";"false";"";"44";"CONSOLIDADA";"";"Presencial"
"57741418";"01";"1458261";"";"";"73888";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/10/10 00:00:00.000";"2024/10/25 00:00:00.000";"34M12345  34T123456";"28";"34";"REGULAR";"false";"2024/12/16 11:23:53.357000000";"false";"";"44";"CONSOLIDADA";"";"Presencial"
"57741418";"01";"1101781";"";"";"73888";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/10/10 00:00:00.000";"2024/10/25 00:00:00.000";"34M12345  34T123456";"28";"34";"REGULAR";"false";"2024/12/16 11:23:53.357000000";"false";"";"44";"CONSOLIDADA";"";"Presencial"
"57741419";"01";"1529290";"";"";"78477";"30";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/12/05 00:00:00.000";"2024/12/06 00:00:00.000";"56M123456  56T123456  5N123 6N12";"29";"34";"REGULAR";"false";"2025/02/01 18:48:41.480000000";"false";"";"29";"CONSOLIDADA";"";"Presencial"
"57741419";"01";"1674688";"";"";"78477";"30";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/12/05 00:00:00.000";"2024/12/06 00:00:00.000";"56M123456  56T123456  5N123 6N12";"29";"34";"REGULAR";"false";"2025/02/01 18:48:41.480000000";"false";"";"29";"CONSOLIDADA";"";"Presencial"
"57741420";"01";"1576805";"";"";"73886";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/08/08 00:00:00.000";"2024/08/30 00:00:00.000";"34M2345  34T1234";"17";"20";"REGULAR";"false";"2025/02/04 13:27:50.618000000";"false";"";"0";"CONSOLIDADA";"";"Presencial"
"57741420";"01";"";"71566";"";"73886";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/08/08 00:00:00.000";"2024/08/30 00:00:00.000";"34M2345  34T1234";"17";"20";"REGULAR";"false";"2025/02/04 13:27:50.618000000";"false";"";"0";"CONSOLIDADA";"";"Presencial"
"57741420";"01";"6468813";"";"";"73886";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/08/08 00:00:00.000";"2024/08/30 00:00:00.000";"34M2345  34T1234";"17";"20";"REGULAR";"false";"2025/02/04 13:27:50.618000000";"false";"";"0";"CONSOLIDADA";"";"Presencial"
"57741420";"01";"";"71621";"";"73886";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/08/08 00:00:00.000";"2024/08/30 00:00:00.000";"34M2345  34T1234";"17";"20";"REGULAR";"false";"2025/02/04 13:27:50.618000000";"false";"";"0";"CONSOLIDADA";"";"Presencial"
"57741421";"01";"1149540";"";"";"73896";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/09/05 00:00:00.000";"2024/09/27 00:00:00.000";"34M2345  34T2345";"13";"34";"REGULAR";"false";"2025/02/13 14:57:34.800000000";"false";"";"0";"CONSOLIDADA";"";"Presencial"
"57741421";"01";"1674688";"";"";"73896";"45";"STRICTO SENSU";"";"Sala de aula 01 - NESC";"2024";"2";"2024/09/05 00:00:00.000";"2024/09/27 00:00:00.000";"34M2345  34T2345";"13";"34";"REGULAR";"false";"2025/02/13 14:57:34.800000000";"false";"";"0";"CONSOLIDADA";"";"Presencial"
"57741422";"01";"1802888";"";"";"37076";"20";"STRICTO SENSU";"";"PGTEC203";"2024";"2";"2024/08/12 00:00:00.000";"2024/12/21 00:00:00.000";"4M2345";"28";"30";"REGULAR";"false";"2025/01/15 16:14:10.933000000";"false";"";"64";"CONSOLIDADA";"";"Presencial"
"57741422";"01";"1481705";"";"";"37076";"20";"STRICTO SENSU";"";"PGTEC203";"2024";"2";"2024/08/12 00:00:00.000";"2024/12/21 00:00:00.000";"4M2345";"28";"30";"REGULAR";"false";"2025/01/15 16:14:10.933000000";"false";"";"64";"CONSOLIDADA";"";"Presencial"
"57741422";"01";"1755267";"";"";"37076";"20";"STRICTO SENSU";"";"PGTEC203";"2024";"2";"2024/08/12 00:00:00.000";"2024/12/21 00:00:00.000";"4M2345";"28";"30";"REGULAR";"false";"2025/01/15 16:14:10.933000000";"false";"";"64";"CONSOLIDADA";"";"Presencial"
"57741423";"01";"3352345";"";"";"37109";"15";"STRICTO SENSU";"";"PGTEC203";"2024";"2";"2024/08/12 00:00:00.000";"2024/12/21 00:00:00.000";"2T12";"27";"30";"REGULAR";"false";"2024/12/28 01:39:35.001000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57741423";"01";"";"73042";"";"37109";"15";"STRICTO SENSU";"";"PGTEC203";"2024";"2";"2024/08/12 00:00:00.000";"2024/12/21 00:00:00.000";"2T12";"27";"30";"REGULAR";"false";"2024/12/28 01:39:35.001000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57741424";"01";"2345599";"";"";"37107";"20";"STRICTO SENSU";"";"PGTEC203";"2024";"2";"2024/08/12 00:00:00.000";"2024/12/21 00:00:00.000";"5T2345";"29";"30";"REGULAR";"false";"2025/01/16 12:05:42.054000000";"false";"";"56";"CONSOLIDADA";"";"Presencial"
"57741424";"01";"";"13299";"";"37107";"20";"STRICTO SENSU";"";"PGTEC203";"2024";"2";"2024/08/12 00:00:00.000";"2024/12/21 00:00:00.000";"5T2345";"29";"30";"REGULAR";"false";"2025/01/16 12:05:42.054000000";"false";"";"56";"CONSOLIDADA";"";"Presencial"
"57741424";"01";"2042234";"";"";"37107";"20";"STRICTO SENSU";"";"PGTEC203";"2024";"2";"2024/08/12 00:00:00.000";"2024/12/21 00:00:00.000";"5T2345";"29";"30";"REGULAR";"false";"2025/01/16 12:05:42.054000000";"false";"";"56";"CONSOLIDADA";"";"Presencial"
"57741425";"01";"1802888";"";"";"64238";"60";"STRICTO SENSU";"";"PGTEC - A definir";"2024";"2";"2024/08/12 00:00:00.000";"2024/12/21 00:00:00.000";"3M2345 (12/08/2024 - 21/12/2024)";"0";"40";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
